STAR:020,5,ELME1A,ALL,WI601,LO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ELME1A,ALL,LIZUM,LO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ELME1A,ALL,UMVEG,LO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ELME1A,ALL,RTT,LO,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MADE1B,ALL,MADEB,ED,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   ,ELMEM,LO,E,A, , , , ;
STAR:020,5,MADE1B,ALL,ELMEM,LO,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,NANI2A,ALL,NANIT,LO,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   ,RTT,LO,D,B, , , , ;
STAR:030,5,NANI2A,ALL,RTT,LO,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,RTT1B,ALL,RTT,LO,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   ,ELMEM,LO,E,A, , , , ;
STAR:020,5,RTT1B,ALL,ELMEM,LO,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SBG3A,ALL,SBG,LO,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   ,RTT,LO,D,B, , , , ;
STAR:040,5,SBG3A,ALL,RTT,LO,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TULS3A,ALL,TULSI,ED,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   ,RTT,LO,D,B, , , , ;
STAR:020,5,TULS3A,ALL,RTT,LO,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,XEBI1B,ALL,XEBIX,LO,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   ,ELMEM,LO,E,A, , , , ;
STAR:020,5,XEBI1B,ALL,ELMEM,LO,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,L26,RTT,RTT,LO,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L26,RTT,ADWIG,LO,P,C,EE  , ,   ,CF, ,OEV,LO,P,I,      ,0735,0215,2070,0067,+,09500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L26, ,ADWIG,LO,P,C,E  I, ,   ,IF, ,OEV,LO,P,I,      ,0735,0215,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L26, ,FF26,LO,P,C,E  F, ,   ,CF, ,OEV,LO,P,I,      ,0740,0195,2540,0020,+,09500,     ,     , ,   ,    ,   ,RTT,LO,D,B, ,0,D,S;
APPCH:022,L,L26, ,LOC17,LO,P,C,E S , ,   ,CF, ,OEV,LO,P,I,      ,0740,0175,2540,0020,+,08700,     ,     , ,   ,-377,   , , , , , ,0,D,S;
APPCH:024,L,L26, ,LOC14,LO,P,C,E S , ,   ,CF, ,OEV,LO,P,I,      ,0740,0145,2540,0030,+,07500,     ,     , ,   ,-377,   , , , , , ,0,D,S;
APPCH:025,L,L26, ,90LOC,LO,P,C,E S , ,   ,CF, ,OEV,LO,P,I,      ,0740,0095,2540,0050,+,05500,     ,     , ,   ,-377,   , , , , , ,0,D,S;
APPCH:030,L,L26, ,ML26,LO,P,C,E  M, ,   ,CF, ,OEV,LO,P,I,      ,0740,0068,2540,0027, ,04417,     ,     , ,   ,-377,   , , , , , ,0,D,S;
APPCH:040,L,L26, , , , , , EM , ,   ,VM, , , , , ,      ,    ,    ,2540,    ,+,04417,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L26-R,RTT,RTT,LO,D,B,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L26-R,RTT,ADWIG,LO,P,C,EE  , ,   ,CF, ,OEV,LO,P,I,      ,0735,0215,2070,0067,+,09500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L26-R, ,ADWIG,LO,P,C,E  I, ,   ,IF, ,OEV,LO,P,I,      ,0735,0215,    ,    ,+,09500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L26-R, ,FF26,LO,P,C,E  F, ,   ,CF, ,OEV,LO,P,I,      ,0740,0195,2540,0020,+,09500,     ,     , ,   ,    ,   ,RTT,LO,D,B, ,0,D,S;
APPCH:022,L,L26-R, ,LOC17,LO,P,C,E S , ,   ,CF, ,OEV,LO,P,I,      ,0740,0175,2540,0020,+,08700,     ,     , ,   ,-377,   , , , , , ,0,D,S;
APPCH:024,L,L26-R, ,LOC14,LO,P,C,E S , ,   ,CF, ,OEV,LO,P,I,      ,0740,0145,2540,0030,+,07500,     ,     , ,   ,-377,   , , , , , ,0,D,S;
APPCH:025,L,L26-R, ,90LOC,LO,P,C,E S , ,   ,CF, ,OEV,LO,P,I,      ,0740,0095,2540,0050,+,05500,     ,     , ,   ,-377,   , , , , , ,0,D,S;
APPCH:027,L,L26-R, ,63LOC,LO,P,C,E S , ,   ,CF, ,OEV,LO,P,I,      ,0740,0068,2540,0027,+,04400,     ,     , ,   ,-377,   , , , , , ,0,D,S;
APPCH:030,L,L26-R, ,MA26,LO,P,C,E  M, ,   ,CF, ,OEV,LO,P,I,      ,0740,0014,2540,0054, ,02255,     ,     , ,   ,-377,   , , , , , ,0,D,S;
APPCH:040,L,L26-R, ,WI700,LO,P,C,E M , ,302,TF, , , , , ,      ,    ,    ,    ,    ,+,02255,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L26-R, ,WI005,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L26-R, ,WI006,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,L,L26-R, ,WI007,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,165,    ,   , , , , , ,0,D,S;
APPCH:080,L,L26-R, ,WI008,LO,P,C,E   ,L,302,RF, , , , , ,001350,    ,    ,    ,0050, ,     ,     ,     , ,   ,    ,   ,WI009,LO,P,C, ,0,D,S;
APPCH:090,L,L26-R, ,WI006,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:100,L,L26-R, ,WI005,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:110,L,L26-R, ,WI700,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:120,L,L26-R, ,WI103,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:130,L,L26-R, ,RUM,LO,P,N,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:140,L,L26-R, ,WI002,LO,P,C,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:150,L,L26-R, ,RTT,LO,D,B,E   , ,302,TF, , , , , ,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:160,L,L26-R, ,RTT,LO,D,B,EE H,R,   ,HM, , , , , ,      ,    ,    ,2250,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,LDMW,ELMEM,ELMEM,LO,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,ELMEM,LO,E,A, ,0,D,C;
APPCH:020,A,LDMW,ELMEM,KUDAV,LO,P,C,EE  , ,   ,TF, ,OEJ,LO,P,I,      ,    ,    ,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:010,L,LDMW, ,KUDAV,LO,P,C,E  I, ,   ,IF, ,OEJ,LO,P,I,      ,2450,0204,    ,    ,+,11500,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:020,L,LDMW, ,FF065,LO,P,C,E  F, ,   ,CF, ,OEJ,LO,P,I,      ,2450,0174,0650,0030,+,10500,     ,     , ,   ,    ,   ,RTT,LO,D,B, ,0,D,C;
APPCH:022,L,LDMW, ,LO214,LO,P,C,E S , ,   ,CF, ,OEJ,LO,P,I,      ,2450,0144,0650,0030,+,09000,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:024,L,LDMW, ,LOC11,LO,P,C,E S , ,   ,CF, ,OEJ,LO,P,I,      ,2450,0114,0650,0030,+,07500,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:026,L,LDMW, ,65LOC,LO,P,C,E S , ,   ,CF, ,OEJ,LO,P,I,      ,2450,0065,0650,0049,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,C;
APPCH:030,L,LDMW, ,ML065,LO,P,C,E  M, ,   ,CF, ,OEJ,LO,P,I,      ,2450,0044,0650,0021, ,05000,     ,     , ,   , 000,   , , , , , ,0,D,C;
